id,oracle,n,num_clusters,entropy_cluster,entropy_cluster_norm,max_cluster_share,dispersion_1_minus_max
1926,1.5950470483524055,100,6,1.6239003508081384,0.9063160422463203,0.32,0.6799999999999999
1927,2.5178698741837784,100,16,2.5500208543456475,0.9197256101819759,0.17,0.83
1928,0.5885502678901208,100,2,0.5929533174454745,0.8554508105572454,0.72,0.28
1929,1.2893173721232445,100,4,1.2942985785914893,0.933639070381788,0.39,0.61
1930,0.6657022633917841,100,2,0.6589556806810628,0.9506720926841806,0.63,0.37
1931,1.3309537857583082,100,5,1.3369504185778327,0.8306940008365034,0.39,0.61
1932,0.512730330665871,100,2,0.5510799280849727,0.7950402793816368,0.76,0.24
1933,1.6375916403059254,100,8,1.6622481577832344,0.7993723913202292,0.4,0.6
1934,1.02261025516757,100,4,1.0283234450985657,0.7417785673367775,0.65,0.35
1935,0.1289548884591773,100,3,0.15383759322561116,0.14002901188381428,0.97,0.030000000000000027
1936,1.0613484752992417,100,4,1.044353224367186,0.7533416088654691,0.57,0.43000000000000005
1937,1.3458840495410227,100,6,1.3805402933315862,0.7704942080905343,0.54,0.45999999999999996
1938,1.8874532477140964,100,9,1.9031732263527825,0.8661714628461298,0.34,0.6599999999999999
1939,0.6920550854667159,100,2,0.6899437584563995,0.9953784388173404,0.54,0.45999999999999996
1940,1.4880699636780903,100,8,1.5205226514268502,0.7312168295909516,0.39,0.61
1941,0.368097963641522,100,3,0.44330669146508717,0.4035151399976829,0.88,0.12
1942,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
1943,1.9541368926913416,100,8,1.964075983881663,0.9445208939583957,0.21,0.79
1944,1.223016733478343,100,4,1.2238034376472693,0.8827875752582905,0.43,0.5700000000000001
1945,1.8628963694395082,100,8,1.8676775762285955,0.8981630590681713,0.26,0.74
1946,1.8957040699996075,100,9,1.8886787789662738,0.8595747555563903,0.3,0.7
1947,2.482421243034787,100,15,2.493134090792937,0.9206380626836979,0.15,0.85
1948,0.614869813006816,100,2,0.6191006644235872,0.8931734583749716,0.69,0.31000000000000005
1949,0.972676420204846,100,3,0.9748474678580377,0.8873444052222309,0.47,0.53
1950,1.3394289295694073,100,5,1.3484356752267954,0.837830192024887,0.36,0.64
1951,0.3777348532360742,100,2,0.38638670628660376,0.5574381850251038,0.87,0.13
1952,0.8655731627301119,100,3,0.861551684406503,0.7842181389132243,0.67,0.32999999999999996
1953,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
1954,0.086947175247392,100,3,0.11190205688793092,0.1018576417196226,0.98,0.020000000000000018
1955,0.7940586680361182,100,3,0.8225874872699983,0.7487513982455567,0.65,0.35
1956,1.255405335581001,100,8,1.2930534535784304,0.6218272683606497,0.52,0.48
1957,2.605931034911072,100,15,2.6154179409179554,0.9657937433558093,0.11,0.89
1958,2.6897292582383456,100,18,2.6893243406216056,0.9304423672403661,0.13,0.87
1959,2.014081019842819,100,11,2.016280546586047,0.8408542981249657,0.33,0.6699999999999999
1960,0.6032310179105218,100,3,0.6535076427317578,0.5948482913148827,0.79,0.20999999999999996
1961,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
1962,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
1963,2.3579853407195976,100,12,2.378341934738733,0.9571152038816593,0.18,0.8200000000000001
1964,2.0438036402296262,100,13,2.0957492697578393,0.8170723775349497,0.3,0.7
1965,0.3071915019971967,100,2,0.32508297338944825,0.46899559358639586,0.9,0.09999999999999998
1966,1.3778256771383406,100,5,1.381063190362532,0.8581028070065925,0.44,0.56
1967,1.7032926491938536,100,8,1.7210864271673907,0.8276676178052329,0.31,0.69
1968,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
1969,0.34448947526061585,100,2,0.36692499127070966,0.529360865284479,0.88,0.12
1970,1.0444111555277833,100,7,1.1591024698099683,0.5956608378720267,0.68,0.31999999999999995
1971,0.0731197768104183,100,2,0.09803911327773202,0.14144054253893532,0.98,0.020000000000000018
1972,0.2489392153135601,100,2,0.30253782309549804,0.4364698170612175,0.91,0.08999999999999997
1973,0.5997006997736839,100,4,0.6628708747055372,0.47816026184370397,0.79,0.20999999999999996
1974,0.9355436036443331,100,4,0.9453656457599304,0.6819371644823221,0.65,0.35
1975,0.6363838092900544,100,3,0.6573673726013246,0.5983615688463457,0.79,0.20999999999999996
1976,2.2199024633374025,100,13,2.2400503128672895,0.8733312049030897,0.22,0.78
1977,0.60006947845413,100,4,0.6817080239956383,0.49174839277636095,0.76,0.24
1978,0.8063114627429252,100,3,0.8231206123136706,0.7492366695730043,0.55,0.44999999999999996
1979,0.4472300252365951,100,3,0.47707654479137646,0.43425378517270624,0.84,0.16000000000000003
1980,2.0904022008049425,100,10,2.095392748462706,0.9100175080774416,0.26,0.74
1981,0.8038573654633524,100,3,0.8120274763514912,0.7391392620739238,0.62,0.38
1982,2.285574905065358,100,12,2.272188299035591,0.9143958382619494,0.22,0.78
1983,1.0709907391980371,100,4,1.099556363558989,0.7931622564422277,0.59,0.41000000000000003
1984,0.7600213098011168,100,3,0.7702233513306299,0.7010875076451234,0.73,0.27
1985,1.5545597965727829,100,5,1.5581961791503487,0.9681617210034191,0.27,0.73
1986,0.0538742178449933,100,2,0.05600153435284737,0.08079313589302582,0.99,0.010000000000000009
1987,0.4143642300500781,100,2,0.4558862130253584,0.6577047787413342,0.83,0.17000000000000004
1988,1.0859624076520829,100,3,1.0805276266011719,0.9835386311863827,0.4,0.6
1989,1.840890733376259,100,13,1.8725130850629117,0.7300390082227934,0.43,0.5700000000000001
1990,0.4459038416459207,100,3,0.4730029037995116,0.4305457973467158,0.87,0.13
1991,1.3512069534830804,100,6,1.371280709183803,0.765326335780211,0.54,0.45999999999999996
1992,0.7141441433100284,100,3,0.7308097236403832,0.6652116776577951,0.57,0.43000000000000005
1993,3.4365948494230474,100,44,3.4663819526239705,0.9160169779955707,0.11,0.89
1994,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
1995,0.2479712787651802,100,2,0.25363894691969135,0.36592365089733775,0.93,0.06999999999999995
1996,1.939921811935424,100,12,1.9533505553029307,0.7860860911896149,0.3,0.7
1997,2.22581922002987,100,12,2.2329095938795605,0.898588924485377,0.24,0.76
1998,0.6483142761533558,100,3,0.6878771576580365,0.6261327720009182,0.77,0.22999999999999998
1999,0.19830807337591697,100,2,0.22696752249860447,0.3274449191515909,0.94,0.06000000000000005
2000,0.4323829249182391,100,2,0.439669879399343,0.6343095546376808,0.84,0.16000000000000003
2001,0.3840732741156203,100,2,0.439669879399343,0.6343095546376808,0.84,0.16000000000000003
2002,0.9620863757629406,100,3,0.9803208389448952,0.8923264822873738,0.57,0.43000000000000005
2003,1.8804528297285967,100,12,1.9378555092042797,0.7798504259182564,0.3,0.7
2004,2.232985482948096,100,11,2.2463570329572446,0.9368036454468343,0.18,0.8200000000000001
2005,1.023783267348989,100,3,1.0175693930518328,0.9262315773706405,0.49,0.51
2006,2.12212264147645,100,14,2.181857074926268,0.8267562248237916,0.24,0.76
2007,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2008,2.2268704959110392,100,11,2.236955849731247,0.932883047523879,0.19,0.81
2009,1.7299932677456134,100,9,1.7888765974732366,0.8141528253074435,0.38,0.62
2010,1.0721908945526897,100,3,1.0778717853095312,0.9811211802630361,0.38,0.62
2011,0.673956627457192,100,3,0.688293255416438,0.6265115205027267,0.72,0.28
2012,1.6924599836529526,100,10,1.7223111569641258,0.7479902315899252,0.38,0.62
2013,0.6115126908541155,100,2,0.6191006644235872,0.8931734583749716,0.69,0.31000000000000005
2014,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2015,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2016,0.9660919331941796,100,4,0.9754086511965305,0.7036086119607137,0.58,0.42000000000000004
2017,1.2071101738718717,100,4,1.214761203873766,0.8762649823464947,0.45,0.55
2018,1.052734130209656,100,3,1.053919750899252,0.9593190989852841,0.42,0.5800000000000001
2019,1.36512356488423,100,6,1.3994252544095946,0.7810341055501775,0.38,0.62
2020,1.3010722462300266,100,4,1.3011358299402165,0.938571104688848,0.37,0.63
2021,0.6930638139889048,100,2,0.6931471805579453,0.9999999999971146,0.5,0.5
2022,0.1616583037012321,100,3,0.19043755351592534,0.17334373143304282,0.96,0.040000000000000036
2023,0.4031842483071864,100,2,0.439669879399343,0.6343095546376808,0.84,0.16000000000000003
2024,1.166426627254516,100,5,1.1865916546792115,0.7372708481090894,0.35,0.65
2025,0.667770889755181,100,2,0.6802920001901536,0.9814538950307683,0.58,0.42000000000000004
2026,1.301813088763908,100,7,1.3694030646470683,0.703733964958185,0.5,0.5
2027,0.8858099640540944,100,4,0.8899791926860048,0.6419842838912312,0.71,0.29000000000000004
2028,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2029,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2030,0.2118280479024944,100,2,0.22696752249860447,0.3274449191515909,0.94,0.06000000000000005
2031,2.134553746177196,100,9,2.1333073940112595,0.9709100362410613,0.19,0.81
2032,2.9119465065054064,100,23,2.918509699428541,0.9307973475446808,0.09,0.91
2033,1.9519935414821477,100,12,1.9844838763557173,0.7986150612639809,0.37,0.63
2034,0.4948911758437154,100,4,0.5518367963966756,0.39806610477076826,0.85,0.15000000000000002
2035,0.9584797381241296,100,4,0.9999299895438177,0.7212970185755094,0.57,0.43000000000000005
2036,1.732869054943735,100,8,1.774533192261612,0.8533700787895632,0.41,0.5900000000000001
2037,2.0367676541215145,100,9,2.0496100499537877,0.9328177333782646,0.23,0.77
2038,1.9074307210992731,100,9,1.9212432880481969,0.8743955023374964,0.32,0.6799999999999999
2039,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2040,1.7959174628064878,100,9,1.8231191402890954,0.8297372781526654,0.34,0.6599999999999999
2041,0.0385498158233959,100,2,0.05600153435284737,0.08079313589302582,0.99,0.010000000000000009
2042,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2043,0.9212715897710746,100,5,0.9904882310041452,0.6154249401930263,0.7,0.30000000000000004
2044,0.45822864825637905,100,2,0.47139348680809423,0.6800770457253945,0.82,0.18000000000000005
2045,1.9770841404729864,100,10,1.9981633907138907,0.8677913345281341,0.29,0.71
2046,0.6204191884143934,100,3,0.6225752839461666,0.5666924449761424,0.8,0.19999999999999996
2047,2.989108615667925,100,24,2.998748910666291,0.9435802760892744,0.11,0.89
2048,1.1422983175698462,100,6,1.1904088544793077,0.6643798316255989,0.61,0.39
2049,0.6424007698640755,100,2,0.6474466390326326,0.9340680553726057,0.65,0.35
2050,1.38040807504769,100,5,1.375767269812228,0.8548122665580365,0.39,0.61
2051,1.4630767803444984,100,6,1.4818519844279543,0.8270373394852947,0.35,0.65
2052,1.706148960860186,100,7,1.7057298800002285,0.8765717578626713,0.28,0.72
2053,1.2263638026120196,100,4,1.2459949646204826,0.8987953782152949,0.48,0.52
2054,0.6426496418319887,100,2,0.6534181947917017,0.9426831892526067,0.64,0.36
2055,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2056,1.7614176736371754,100,7,1.7882654102991842,0.9189866300699129,0.25,0.75
2057,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2058,1.1709224674170884,100,4,1.1799450160779204,0.8511504116086319,0.47,0.53
2059,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2060,1.3489885305175704,100,5,1.3555731789545113,0.8422649724364663,0.45,0.55
2061,1.855508422644208,100,9,1.8910240456764322,0.8606421324346344,0.27,0.73
2062,2.1518361334222638,100,11,2.177102170641006,0.9079221245973362,0.21,0.79
2063,1.8949268775965715,100,8,1.89771208337219,0.912606603905374,0.24,0.76
2064,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2065,1.3668977093056311,100,7,1.449855011386581,0.74507808702804,0.54,0.45999999999999996
2066,0.6010336590533418,100,2,0.6268694575704263,0.9043814577216086,0.68,0.31999999999999995
2067,1.1795835202113734,100,6,1.2577302946670674,0.7019526427891218,0.61,0.39
2068,0.4926758279980384,100,3,0.5455199975036201,0.4965537006371694,0.84,0.16000000000000003
2069,2.755257798612616,100,18,2.7624178203728103,0.9557309757217912,0.11,0.89
2070,1.3804784804793184,100,7,1.4398994581865479,0.7399619447411692,0.5,0.5
2071,2.159841929478599,100,10,2.1698800469242356,0.9423669307711646,0.24,0.76
2072,0.6926066909470724,100,2,0.6923469670879616,0.9988455359923166,0.52,0.48
2073,0.69277460586374,100,2,0.6929471672224783,0.9997114417499247,0.51,0.49
2074,1.1491602984358524,100,4,1.15288035375921,0.831627384553363,0.42,0.5800000000000001
2075,2.7006265385927968,100,19,2.721998211382588,0.924453938642388,0.11,0.89
2076,1.3273994450247868,100,5,1.3390424275857467,0.8319938391165337,0.42,0.5800000000000001
2077,1.2739703448155415,100,5,1.324567034183418,0.8229997715041731,0.43,0.5700000000000001
2078,2.317368622380052,100,13,2.3299011579174658,0.9083614657496817,0.24,0.76
2079,2.1289930280752856,100,11,2.1423409421881052,0.8934255663667785,0.23,0.77
2080,0.74483445238779,100,4,0.7922860291377087,0.5715135626012906,0.72,0.28
2081,0.9253522703362688,100,3,0.9169886124837865,0.8346790054528584,0.61,0.39
2082,2.2871324555399046,100,13,2.3026097715813023,0.8977213389741678,0.19,0.81
2083,1.975442137474265,100,9,1.972398348058483,0.8976771734684026,0.34,0.6599999999999999
2084,2.0969330582858863,100,10,2.1083399179468763,0.915640392340683,0.18,0.8200000000000001
2085,1.7523974257588757,100,7,1.764203882478659,0.9066214508080613,0.26,0.74
2086,0.3091283052790059,100,3,0.3316944308182259,0.30192128218441094,0.92,0.07999999999999996
2087,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2088,0.8994645353737768,100,4,0.9150841038678968,0.660093649323268,0.62,0.38
2089,0.7357943697978335,100,3,0.7612300161578045,0.6929014211926149,0.73,0.27
2090,0.0496740226346973,100,2,0.05600153435284737,0.08079313589302582,0.99,0.010000000000000009
2091,0.6542806697020013,100,2,0.6534181947917017,0.9426831892526067,0.64,0.36
2092,0.2752751558078264,100,2,0.30253782309549804,0.4364698170612175,0.91,0.08999999999999997
2093,1.060929844598532,100,3,1.06424323595777,0.9687159400410433,0.46,0.54
2094,1.8216586241719448,100,8,1.8303153056860468,0.8801956049254757,0.26,0.74
2095,1.8807689543974009,100,9,1.8892577579453986,0.8598382602454862,0.29,0.71
2096,0.5837903348044847,100,2,0.5730569171294204,0.8267463724897325,0.74,0.26
2097,0.34521599635516226,100,2,0.38638670628660376,0.5574381850251038,0.87,0.13
2098,0.4566806371520864,100,3,0.45944859182218617,0.4182081308950162,0.85,0.15000000000000002
2099,0.6912084992581539,100,2,0.6913460989997393,0.9974015885648543,0.53,0.47
2100,1.2265545113842895,100,6,1.2748816688461597,0.7115250069784299,0.56,0.43999999999999995
2101,1.4150194541176877,100,5,1.439907269163807,0.8946646888578035,0.34,0.6599999999999999
2102,0.5940072581168209,100,2,0.6108643020528935,0.8812908992278073,0.7,0.30000000000000004
2103,0.1172290188585516,100,2,0.1347421681777668,0.19439185782869087,0.97,0.030000000000000027
2104,1.3090335908363169,100,5,1.3189603987629037,0.8195161730520684,0.49,0.51
2105,1.0805607387055405,100,3,1.0849042225876493,0.9875223805323721,0.39,0.61
2106,1.314824462250706,100,4,1.3178907093154262,0.950657195381502,0.39,0.61
2107,0.6911582157613664,100,2,0.6923469670879616,0.9988455359923166,0.52,0.48
2108,1.291742865700144,100,6,1.312150924182666,0.7323253744253859,0.57,0.43000000000000005
2109,1.8190008962903192,100,9,1.8589056268266946,0.8460244100675034,0.33,0.6699999999999999
2110,1.565509951474805,100,7,1.5920872245500024,0.8181709856043033,0.46,0.54
2111,0.6861353127538546,100,2,0.6881388137115885,0.9927744539849229,0.55,0.44999999999999996
2112,2.178060490670768,100,13,2.186014232343604,0.852264090900822,0.26,0.74
2113,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2114,2.5633455155441585,100,16,2.5775471527263214,0.9296536237239329,0.14,0.86
2115,1.109135114699574,100,4,1.1224485758859393,0.809675497041762,0.44,0.56
2116,1.0163194743845965,100,3,1.0159469899446358,0.9247548024210686,0.47,0.53
2117,0.6882631592961438,100,2,0.6881388137115885,0.9927744539849229,0.55,0.44999999999999996
2118,1.5953967730283036,100,8,1.607693704193152,0.7731372447692896,0.36,0.64
2119,1.3677466127833047,100,5,1.3849882770668371,0.8605416004971528,0.44,0.56
2120,0.7648157422382292,100,3,0.771412173442249,0.7021696201646004,0.69,0.31000000000000005
2121,0.69249949253973,100,2,0.6913460989997393,0.9974015885648543,0.53,0.47
2122,1.0495380658545246,100,4,1.0721766153371262,0.7734119429519928,0.54,0.45999999999999996
2123,1.316629512521612,100,6,1.3428231398491635,0.7494438639287297,0.53,0.47
2124,2.4088265586166067,100,16,2.41978763177394,0.8727539040911781,0.19,0.81
2125,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2126,1.2924802048740356,100,7,1.3467846125934924,0.6921103799408826,0.59,0.41000000000000003
2127,1.752761931037034,100,7,1.7629694661742135,0.9059870863154126,0.28,0.72
2128,2.5048122420388914,100,15,2.5031302192119456,0.9243293267581009,0.13,0.87
2129,1.4224616206031675,100,5,1.4429218305749127,0.8965377411748987,0.33,0.6699999999999999
2130,1.635346475799576,100,7,1.6507013627789413,0.8482926940795864,0.36,0.64
2131,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2132,1.9811810215846688,100,9,1.9863119980400943,0.9040095484678117,0.23,0.77
2133,1.7735722548085218,100,9,1.7817016513426145,0.8108873665989301,0.37,0.63
2134,2.7427049698336554,100,17,2.745334403826721,0.9689825898872544,0.11,0.89
2135,1.984838789187159,100,9,1.9874832065692405,0.9045425884407061,0.24,0.76
2136,2.4782625760752026,100,15,2.4943861127312643,0.9211003960399324,0.17,0.83
2137,3.148143504356799,100,30,3.1680810207077337,0.9314605020539859,0.11,0.89
2138,0.6870181881589698,100,2,0.6881388137115885,0.9927744539849229,0.55,0.44999999999999996
2139,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2140,1.6910476430592825,100,9,1.7083313849300508,0.7774951193205417,0.31,0.69
2141,1.4830875349281465,100,8,1.5679339220084016,0.7540168312410347,0.5,0.5
2142,1.188076273138622,100,5,1.2248068565558896,0.7610152880663176,0.46,0.54
2143,1.0198915468038334,100,4,1.0415901537377983,0.7513484747181474,0.6,0.4
2144,0.4392445628073412,100,2,0.47139348680809423,0.6800770457253945,0.82,0.18000000000000005
2145,0.135480594079875,100,3,0.15383759322561116,0.14002901188381428,0.97,0.030000000000000027
2146,1.0862826985682794,100,4,1.1065960356424922,0.798240306444405,0.45,0.55
2147,1.0353468498414262,100,4,1.047051354287566,0.7552878981933723,0.59,0.41000000000000003
2148,1.3920455916007104,100,5,1.3999020370134678,0.8698080405576304,0.45,0.55
2149,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2150,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2151,0.6710529314662007,100,4,0.7302792923489814,0.5267851567678885,0.72,0.28
2152,0.2067785820437891,100,3,0.223535364519782,0.20347065732423456,0.95,0.050000000000000044
2153,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2154,1.322765600604331,100,4,1.32951300214393,0.9590409074952229,0.33,0.6699999999999999
2155,0.6207652779559667,100,2,0.6268694575704263,0.9043814577216086,0.68,0.31999999999999995
2156,1.917730851228746,100,8,1.919411332395154,0.9230417368908556,0.26,0.74
2157,1.2908927081224,100,6,1.3050294729727094,0.7283508168286429,0.53,0.47
2158,0.5263691870538667,100,2,0.5269079614293803,0.7601675029590803,0.78,0.21999999999999997
2159,1.854945892288544,100,8,1.8633554392429383,0.8960845505364212,0.29,0.71
2160,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2161,2.361404517730443,100,17,2.384325460042448,0.841562272408646,0.3,0.7
2162,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2163,1.298040763073869,100,5,1.30368686388185,0.8100261922562548,0.52,0.48
2164,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2165,0.5819787107209148,100,3,0.6283351877869133,0.5719353353935885,0.77,0.22999999999999998
2166,1.9593333514518,100,9,1.9615398065342176,0.8927352382487311,0.26,0.74
2167,1.0367567849174188,100,4,1.0588404431055265,0.7637919281805079,0.51,0.49
2168,1.1590481615253951,100,4,1.1561114442836002,0.8339581236914636,0.45,0.55
2169,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2170,0.0,100,1,-1.000088900581841e-12,0.0,1.0,0.0
2171,1.168255046564331,100,4,1.1835138732615322,0.8537247978888509,0.46,0.54
2172,1.5381811218366757,100,6,1.5571808610521893,0.8690791860154481,0.34,0.6599999999999999
2173,0.7397079840568711,100,4,0.804303294313024,0.5801821870380282,0.71,0.29000000000000004
2174,0.839184123351279,100,4,0.8782727424481551,0.6335398650389517,0.68,0.31999999999999995
2175,2.1138313398466275,100,9,2.1185337584289266,0.9641862649275965,0.17,0.83
2176,1.0597182369835316,100,4,1.0767910871030972,0.7767405807185371,0.57,0.43000000000000005
2177,0.6901955944881853,100,2,0.6899437584563995,0.9953784388173404,0.54,0.45999999999999996
